match_id,puuid,name,placement,total_damage_to_players,players_eliminated,traits,units
NA1_5262491751,qMbYrPC_C6jQ9vec2n3Epv7AZ0jYSp8P6dTPLI1CfLuhkTS-ptTQ6_Gcv2GmKS9Cf2z-D82qtO4cIg,Pho#001,5,52,0,TFT14_AnimaSquad(1); TFT14_BallisTek(1); TFT14_Bruiser(3); TFT14_Cutter(1); TFT14_Cyberboss(1); TFT14_EdgeRunner(1); TFT14_Mob(1); TFT14_StreetDemon(1); TFT14_Supercharge(1); TFT14_Techie(1); TFT14_Vanguard(1); TFT14_Virus(1),"TFT14_Sylas[tier:1, items:]; TFT14_Darius[tier:2, items:]; TFT14_Mordekaiser[tier:1, items:TFT_Item_ThiefsGloves,TFT_Item_GuinsoosRageblade,TFT_Item_SteraksGage]; TFT14_Samira[tier:1, items:]; TFT14_Zac[tier:3, items:TFT_Item_Redemption,TFT_Item_RedBuff,TFT_Item_FrozenHeart]; TFT14_Urgot[tier:2, items:TFT_Item_PowerGauntlet,TFT_Item_GuinsoosRageblade,TFT_Item_Artifact_WitsEnd]; TFT14_Kobuko[tier:2, items:TFT_Item_DragonsClaw,TFT_Item_TitansResolve]"
NA1_5262491751,31QeLbB4W2bGcgeT2eaunEMi6K3bW3-k83Se9_Uda4LbwVcdyXEZyqJEdcE9SNht4fCiLxkEIk7o8w,Pham#001,6,49,1,TFT14_AnimaSquad(1); TFT14_Armorclad(4); TFT14_BallisTek(1); TFT14_Bruiser(1); TFT14_Cutter(2); TFT14_Divinicorp(1); TFT14_EdgeRunner(6); TFT14_Marksman(1); TFT14_Overlord(1); TFT14_Swift(1); TFT14_Techie(1); TFT14_Thirsty(1),"TFT14_Jax[tier:3, items:TFT_Item_JeweledGauntlet,TFT_Item_Artifact_LichBane,TFT_Item_Bloodthirster]; TFT14_Jhin[tier:2, items:TFT_Item_RecurveBow]; TFT14_Illaoi[tier:2, items:]; TFT14_Varus[tier:2, items:TFT_Item_StatikkShiv,TFT5_Item_MorellonomiconRadiant]; TFT14_Mordekaiser[tier:2, items:TFT14_MordekaiserCyberneticItem,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor]; TFT14_Sejuani[tier:2, items:TFT_Item_NightHarvester]; TFT14_Zeri[tier:2, items:TFT14_JhinCyberneticItem]; TFT14_Renekton[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_WarmogsArmor,TFT_Item_BrambleVest]; TFT14_Urgot[tier:2, items:TFT_Item_MadredsBloodrazor,TFT_Item_RecurveBow]"
NA1_5262491751,30cjGQAf4bU8Ux7stSG_E9IVrIcnOnnzAEHJNw8hloEMNcPnyaX9MjcNX0HmYpg29rSEuDF8xVHtog,Hudki#lol,3,64,2,TFT14_AnimaSquad(1); TFT14_BallisTek(2); TFT14_Bruiser(2); TFT14_Divinicorp(1); TFT14_Mob(5); TFT14_Strong(1); TFT14_Swift(2); TFT14_Thirsty(2); TFT14_Vanguard(2),"TFT14_Shaco[tier:2, items:]; TFT14_KogMaw[tier:2, items:TFT_Item_ZekesHerald]; TFT14_TwistedFate[tier:3, items:TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade]; TFT14_Darius[tier:3, items:TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_Redemption]; TFT14_Skarner[tier:3, items:]; TFT14_Braum[tier:2, items:]; TFT14_Gragas[tier:1, items:]; TFT14_MissFortune[tier:3, items:TFT_Item_SpearOfShojin,TFT_Item_PowerGauntlet]; TFT14_Aurora[tier:2, items:]"
NA1_5262491751,LAdpuIMhBUVTmTXn8WLN4jKaABK4TKe7RiLlKr7Jlnva4WVNFPIhF5jqRJeXCdrOyX1al_7gFilk_Q,ClinkzEnjoyer#MEOW,4,77,1,TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Controller(4); TFT14_Cyberboss(2); TFT14_Marksman(1); TFT14_StreetDemon(7); TFT14_Strong(1); TFT14_Supercharge(2); TFT14_Techie(2),"TFT14_Zyra[tier:2, items:]; TFT14_DrMundo[tier:2, items:]; TFT14_Ekko[tier:2, items:]; TFT14_Jinx[tier:2, items:]; TFT14_Yuumi[tier:2, items:]; TFT14_Neeko[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_TitansResolve]; TFT14_Brand[tier:2, items:TFT_Item_RabadonsDeathcap,TFT_Item_JeweledGauntlet,TFT_Item_SpearOfShojin]; TFT14_Ziggs[tier:2, items:TFT_Item_Morellonomicon,TFT_Item_Quicksilver]; TFT14_Samira[tier:1, items:TFT_Item_Deathblade,TFT_Item_MadredsBloodrazor,TFT_Item_ForceOfNature]; TFT14_Kobuko[tier:1, items:TFT_Item_Crownguard,TFT_Item_WarmogsArmor]"
NA1_5261851607,4jNhw_CPxf3XN2DBJcahvAbORn5vzbY59GzLMVWKzcV-nG6UrE2vVI6E8P44JhGfvIhwMlexxqXxLQ,Like to like#NA1,3,111,2,TFT14_AnimaSquad(9); TFT14_Armorclad(3); TFT14_Controller(1); TFT14_Cutter(1); TFT14_Divinicorp(1); TFT14_Marksman(1); TFT14_Overlord(1); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Techie(1); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_Sylas[tier:2, items:]; TFT14_Seraphine[tier:2, items:]; TFT14_Vayne[tier:3, items:TFT_Item_LastWhisper,TFT_Item_GuinsoosRageblade]; TFT14_Illaoi[tier:2, items:]; TFT14_Yuumi[tier:2, items:]; TFT14_Xayah[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor,TFT_Item_UnstableConcoction]; TFT14_Leona[tier:2, items:TFT_Item_RedBuff,TFT_Item_GargoyleStoneplate,TFT_Item_NightHarvester]; TFT14_Renekton[tier:2, items:]; TFT14_Aurora[tier:2, items:TFT_Item_UnstableConcoction,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap]"
NA1_5261851607,V0H1z60Agku04Fhe3GxpoLucnPwMdZqq8P5SDyE4E28D-BebcFwdXOAJaMhUcmK99YNtrCWxiu1VMw,QAQQQQQQQQ#NA1,4,38,1,TFT14_AnimaSquad(1); TFT14_Armorclad(6); TFT14_BallisTek(1); TFT14_Divinicorp(1); TFT14_EdgeRunner(3); TFT14_Mob(1); TFT14_Netgod(1); TFT14_Overlord(1); TFT14_Strong(2); TFT14_Suits(3); TFT14_Swift(2),"TFT14_Jax[tier:2, items:]; TFT14_Illaoi[tier:2, items:]; TFT14_Draven[tier:2, items:]; TFT14_Galio[tier:2, items:]; TFT14_Zed[tier:2, items:TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster,TFT_Item_GuardianAngel]; TFT14_Sejuani[tier:2, items:TFT_Item_Redemption,TFT_Item_WarmogsArmor,TFT_Item_DragonsClaw]; TFT14_Zeri[tier:2, items:TFT_Item_HextechGunblade,TFT_Item_GuinsoosRageblade,TFT14_VarusCyberneticItem]; TFT14_Renekton[tier:1, items:TFT_Item_Bloodthirster,TFT_Item_MadredsBloodrazor,TFT14_Item_MobEmblemItem]; TFT14_Garen[tier:1, items:]"
NA1_5261851607,FQpxZZbl_B25aR7eWf_2TUGEyn4JEvfxuNWqXgq0Cgdux9snPlcQwa_iKmmSL5N0r6KOi-dKnux0Bg,Creatur33#NA1,2,98,3,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Bruiser(2); TFT14_Cyberboss(2); TFT14_Divinicorp(1); TFT14_EdgeRunner(1); TFT14_HotRod(1); TFT14_Immortal(2); TFT14_Marksman(1); TFT14_Overlord(1); TFT14_StreetDemon(1); TFT14_Techie(8); TFT14_ViegoUniqueTrait(1),"TFT14_Seraphine[tier:2, items:TFT_Item_StatikkShiv]; TFT14_Veigar[tier:2, items:]; TFT14_Shyvana[tier:2, items:TFT_Item_GargoyleStoneplate]; TFT14_Mordekaiser[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_RunaansHurricane,TFT_Item_AdaptiveHelm]; TFT14_Fiddlesticks[tier:2, items:]; TFT14_Brand[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_RapidFireCannon,TFT_Item_PowerGauntlet]; TFT14_Renekton[tier:1, items:]; TFT14_Kobuko[tier:2, items:TFT_Item_Crownguard,TFT_Item_GargoyleStoneplate,TFT_Item_WarmogsArmor]; TFT14_Viego[tier:2, items:TFT_Item_PowerGauntlet,TFT_Item_JeweledGauntlet,TFT_Item_HextechGunblade]; TFT14_Aurora[tier:2, items:TFT_Item_MadredsBloodrazor]"
NA1_5261851607,VYXAf-CTmPHkFMxdw0_m7WnWQ6ytRuXobrvddZTWKY7HeHMUYoPsCBP0Z50wOpxzqbMXJtTNAtHkNg,Venex#11511,1,75,3,TFT14_AnimaSquad(1); TFT14_BallisTek(1); TFT14_Cutter(6); TFT14_Divinicorp(3); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_Marksman(1); TFT14_Netgod(1); TFT14_StreetDemon(1); TFT14_Strong(1); TFT14_Thirsty(1); TFT14_Vanguard(2),"TFT14_Graves[tier:2, items:]; TFT14_Rhaast[tier:2, items:TFT_Item_GiantsBelt]; TFT14_Rengar[tier:3, items:TFT_Item_UnstableConcoction,TFT_Item_TitansResolve,TFT_Item_Bloodthirster]; TFT14_Varus[tier:3, items:TFT_Item_RabadonsDeathcap,TFT_Item_SpearOfShojin,TFT_Item_PowerGauntlet]; TFT14_Jarvan[tier:2, items:]; TFT14_Vex[tier:2, items:TFT_Item_Morellonomicon]; TFT14_Garen[tier:2, items:TFT_Item_SpectralGauntlet,TFT_Item_FrozenHeart,TFT_Item_WarmogsArmor]; TFT14_Urgot[tier:2, items:]; TFT14_Aurora[tier:1, items:]"
NA1_5261851607,fm0DfOvfIm9Nw01ZYOcYPv62YlgaZJt8HoiWlXykgbma52kDa3XqndmrSPUOVllB7E8TFZz5xtPjxg,afroMAC#NA1,8,27,0,TFT14_BallisTek(1); TFT14_Bruiser(2); TFT14_Cutter(4); TFT14_Divinicorp(1); TFT14_EdgeRunner(2); TFT14_Immortal(6); TFT14_Mob(1); TFT14_Strong(2); TFT14_Supercharge(1); TFT14_Techie(2); TFT14_Vanguard(1); TFT14_ViegoUniqueTrait(1),"TFT14_Alistar[tier:2, items:]; TFT14_Darius[tier:3, items:TFT_Item_RedBuff,TFT_Item_WarmogsArmor]; TFT14_Graves[tier:3, items:TFT_Item_Bloodthirster,TFT14_Item_StrongEmblemItem,TFT_Item_GuardianAngel]; TFT14_Varus[tier:2, items:]; TFT14_Jarvan[tier:2, items:]; TFT14_Vex[tier:1, items:]; TFT14_Annie[tier:1, items:]; TFT14_Urgot[tier:1, items:TFT_Item_RapidFireCannon]; TFT14_Viego[tier:1, items:TFT_Item_JeweledGauntlet,TFT_Item_GuardianAngel,TFT_Item_TearOfTheGoddess]; TFT14_Garen[tier:1, items:TFT_Item_MadredsBloodrazor]"
NA1_5261851607,9su-m3zohvnCdtN8jwtD9K5iqu5hs_eEWIXZb35IAvmqR9V5LURR_aRvO5JgGBaljqYf7xMYunJdVQ,JustAChillGuy#r3lax,7,35,0,TFT14_Armorclad(2); TFT14_Bruiser(1); TFT14_Controller(2); TFT14_Cutter(1); TFT14_Divinicorp(7); TFT14_EdgeRunner(1); TFT14_Overlord(1); TFT14_StreetDemon(1); TFT14_Strong(2); TFT14_Suits(1); TFT14_Techie(1); TFT14_Thirsty(1); TFT14_Vanguard(1),"TFT14_Morgana[tier:2, items:]; TFT14_Rhaast[tier:2, items:]; TFT14_Senna[tier:2, items:TFT_Item_GuinsoosRageblade]; TFT14_Gragas[tier:2, items:]; TFT14_Neeko[tier:2, items:]; TFT14_Vex[tier:2, items:]; TFT14_Zed[tier:2, items:TFT_Item_GuardianAngel,TFT_Item_TitansResolve,TFT_Item_UnstableConcoction]; TFT14_Sejuani[tier:2, items:TFT_Item_DragonsClaw,TFT_Item_Artifact_HorizonFocus,TFT_Item_Redemption]; TFT14_Renekton[tier:2, items:TFT_Item_SteraksGage,TFT_Item_Bloodthirster]"
NA1_5261851607,4B-ZY3i6sYNJZ2BWAcQPccK0oOTm0X4Jp7VDRIsltb36OofFNjp5tY2X-M58DqBGgJH4gmFaDhNw-w,Milio#byung,6,17,0,TFT14_AnimaSquad(3); TFT14_Divinicorp(1); TFT14_HotRod(1); TFT14_Immortal(4); TFT14_Marksman(4); TFT14_Mob(1); TFT14_Strong(1); TFT14_Swift(2); TFT14_Techie(1); TFT14_Vanguard(6); TFT14_ViegoUniqueTrait(1),"TFT14_Kindred[tier:2, items:TFT14_Item_GuardianEmblemItem]; TFT14_Sylas[tier:2, items:]; TFT14_Rhaast[tier:2, items:]; TFT14_Braum[tier:2, items:]; TFT14_Jarvan[tier:2, items:]; TFT14_Xayah[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_InfinityEdge,TFT_Item_MadredsBloodrazor]; TFT14_Leona[tier:2, items:TFT_Item_WarmogsArmor,TFT_Item_Redemption]; TFT14_Aphelios[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade]; TFT14_Viego[tier:1, items:TFT_Item_IonicSpark]; TFT14_Garen[tier:1, items:TFT_Item_UnstableConcoction]"
NA1_5261851607,Owt8x7hOsCCKrIMoMrMQat5JO3qbXz2ywsAto9EnR0aFrX5mltjVC_WSJRNw8Hey9xbkPOUtoVfRHA,Byungy#jenny,5,54,1,TFT14_Bruiser(1); TFT14_Controller(3); TFT14_Cutter(1); TFT14_Cyberboss(1); TFT14_EdgeRunner(1); TFT14_StreetDemon(8); TFT14_Strong(1); TFT14_Supercharge(2); TFT14_Techie(2); TFT14_Thirsty(1); TFT14_Vanguard(1),"TFT14_Zyra[tier:2, items:]; TFT14_DrMundo[tier:2, items:]; TFT14_Ekko[tier:1, items:]; TFT14_Naafiri[tier:1, items:]; TFT14_Rengar[tier:1, items:]; TFT14_Neeko[tier:2, items:TFT_Item_GargoyleStoneplate,TFT_Item_FrozenHeart,TFT_Item_WarmogsArmor]; TFT14_Brand[tier:2, items:TFT_Item_JeweledGauntlet,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff]; TFT14_Ziggs[tier:2, items:]; TFT14_Samira[tier:1, items:TFT_Item_InfinityEdge,TFT_Item_LastWhisper,TFT_Item_UnstableConcoction]"
NA1_5261835271,X3-BVxDsKNZ0L4GUa9TBXcyXSfPpxkI6WzCang40forBjPaSZoPvImadRfu4GsphpCfH-8aW7HbbHw,NoNo#0408,6,44,2,TFT14_Bruiser(2); TFT14_Controller(3); TFT14_Cutter(1); TFT14_Cyberboss(2); TFT14_StreetDemon(7); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Techie(2),"TFT14_Zyra[tier:2, items:]; TFT14_DrMundo[tier:2, items:]; TFT14_Ekko[tier:2, items:]; TFT14_Rengar[tier:2, items:]; TFT14_Neeko[tier:2, items:TFT4_Item_OrnnAnimaVisage,TFT_Item_GargoyleStoneplate,TFT_Item_DragonsClaw]; TFT14_Brand[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_StatikkShiv]; TFT14_Ziggs[tier:2, items:TFT_Item_Leviathan,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet]; TFT14_Samira[tier:1, items:TFT_Item_PowerGauntlet]; TFT14_Kobuko[tier:1, items:TFT_Item_GargoyleStoneplate]"
NA1_5261835271,brHQ0v1O27Mn10k8GepPigJBjjefm1SBBq8yHQIkmzVuAYv4vMKqavqgu2x3j7ePhnbir57JFaaBcQ,YesYes#4747,5,51,0,TFT14_AnimaSquad(3); TFT14_Bruiser(1); TFT14_Divinicorp(2); TFT14_Immortal(1); TFT14_StreetDemon(1); TFT14_Strong(6); TFT14_Suits(1); TFT14_Vanguard(4),"TFT14_DrMundo[tier:2, items:]; TFT14_Sylas[tier:2, items:]; TFT14_Vayne[tier:2, items:TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade]; TFT14_Rhaast[tier:1, items:TFT14_Item_StrongEmblemItem]; TFT14_Senna[tier:2, items:]; TFT14_Jarvan[tier:2, items:TFT_Item_WarmogsArmor]; TFT14_Zed[tier:2, items:TFT_Item_InfinityEdge,TFT_Item_GuardianAngel,TFT_Item_UnstableConcoction]; TFT14_Leona[tier:2, items:TFT_Item_SpectralGauntlet,TFT_Item_GargoyleStoneplate,TFT_Item_DragonsClaw]"
NA1_5261835271,ldpp0GOaSAc6I_xtWm0rUK5FHlES05d_npNWSYDTNC7zzhz7SSR_RV2jFYhhFF8EEqVnCrJ8Dp5Gbw,MistahMeowgi#NA1,4,55,1,TFT14_AnimaSquad(2); TFT14_Bruiser(1); TFT14_Divinicorp(1); TFT14_HotRod(1); TFT14_Mob(5); TFT14_Strong(1); TFT14_Swift(1); TFT14_Thirsty(4); TFT14_Vanguard(2),"TFT14_Shaco[tier:2, items:TFT_Item_LastWhisper,TFT_Item_RecurveBow]; TFT14_Morgana[tier:1, items:]; TFT14_TwistedFate[tier:2, items:]; TFT14_Darius[tier:2, items:TFT_Item_DragonsClaw,TFT_Item_GargoyleStoneplate,TFT_Item_SpectralGauntlet]; TFT14_Braum[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_NightHarvester,TFT_Item_GargoyleStoneplate]; TFT14_Elise[tier:2, items:]; TFT14_MissFortune[tier:2, items:TFT_Item_Deathblade,TFT_Item_InfinityEdge,TFT_Item_PowerGauntlet]; TFT14_Leona[tier:1, items:]; TFT14_Aurora[tier:2, items:TFT_Item_Morellonomicon]"
NA1_5261835271,2ob0mPXRad4_YLhmpbPOtcR_9xdw2rVSH4lUTOF-0ZHEE1YH_lK28P70k_oyk0lBP4oEqH0DMm24Fw,NoiK#1000,3,50,1,TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Controller(4); TFT14_Cyberboss(2); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_StreetDemon(3); TFT14_Supercharge(3); TFT14_Techie(2); TFT14_ViegoUniqueTrait(1),"TFT14_Ekko[tier:1, items:]; TFT14_Mordekaiser[tier:2, items:]; TFT14_Yuumi[tier:2, items:]; TFT14_Neeko[tier:2, items:TFT_Item_Redemption]; TFT14_Ziggs[tier:2, items:]; TFT14_Annie[tier:2, items:TFT_Item_BlueBuff,TFT_Item_SpearOfShojin,TFT_Item_Leviathan]; TFT14_Samira[tier:2, items:TFT_Item_SpearOfShojin,TFT_Item_LastWhisper,TFT_Item_InfinityEdge]; TFT14_Kobuko[tier:1, items:TFT5_Item_WarmogsArmorRadiant,TFT_Item_RedBuff,TFT_Item_IonicSpark]; TFT14_Viego[tier:2, items:TFT_Item_UnstableConcoction]; TFT14_Rhaast[tier:2, items:TFT_Item_Redemption]"
NA1_5261835271,FQpxZZbl_B25aR7eWf_2TUGEyn4JEvfxuNWqXgq0Cgdux9snPlcQwa_iKmmSL5N0r6KOi-dKnux0Bg,Creatur33#NA1,2,72,3,TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Controller(4); TFT14_Cyberboss(2); TFT14_EdgeRunner(1); TFT14_Immortal(2); TFT14_Marksman(1); TFT14_StreetDemon(3); TFT14_Supercharge(3); TFT14_Techie(1),"TFT14_Ekko[tier:2, items:]; TFT14_Mordekaiser[tier:2, items:]; TFT14_Yuumi[tier:2, items:]; TFT14_Neeko[tier:2, items:TFT_Item_WarmogsArmor,TFT_Item_IonicSpark,TFT_Item_RedBuff]; TFT14_Ziggs[tier:1, items:]; TFT14_Annie[tier:2, items:TFT_Item_BlueBuff,TFT_Item_Leviathan,TFT_Item_ArchangelsStaff]; TFT14_Aphelios[tier:1, items:]; TFT14_Samira[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_EmptyBag,TFT_Item_EmptyBag]; TFT14_Kobuko[tier:2, items:TFT_Item_Crownguard,TFT_Item_BrambleVest,TFT9_Item_OrnnTrickstersGlass]; TFT14_Kobuko[tier:2, items:]"
NA1_5261835271,VYXAf-CTmPHkFMxdw0_m7WnWQ6ytRuXobrvddZTWKY7HeHMUYoPsCBP0Z50wOpxzqbMXJtTNAtHkNg,Venex#11511,1,59,0,TFT14_AnimaSquad(3); TFT14_Armorclad(1); TFT14_Divinicorp(3); TFT14_Immortal(1); TFT14_Overlord(1); TFT14_Strong(4); TFT14_Suits(1); TFT14_Vanguard(4),"TFT14_Sylas[tier:2, items:]; TFT14_Vayne[tier:3, items:TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane]; TFT14_Rhaast[tier:2, items:]; TFT14_Senna[tier:2, items:TFT_Item_Deathblade,TFT_Item_RunaansHurricane,TFT_Item_RunaansHurricane]; TFT14_Jarvan[tier:2, items:TFT_Item_RedBuff,TFT_Item_WarmogsArmor,TFT_Item_ChainVest]; TFT14_Zed[tier:1, items:TFT_Item_InfinityEdge,TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel]; TFT14_Leona[tier:2, items:]; TFT14_Renekton[tier:1, items:TFT_Item_SteraksGage]"
NA1_5261835271,hBRRjCawVEGhzjw-6M9V0FCRCp-D-PtcRqkq7iCtiK6eQdZVWPirUDbkSisvq0a1QbOLPc7MV9MvEQ,Dirty Dan#ImRdy,7,74,1,TFT14_Armorclad(2); TFT14_Divinicorp(1); TFT14_EdgeRunner(2); TFT14_HotRod(4); TFT14_Immortal(1); TFT14_Marksman(2); TFT14_Mob(1); TFT14_Strong(1); TFT14_Supercharge(1); TFT14_Swift(1); TFT14_Techie(1); TFT14_Thirsty(4); TFT14_Vanguard(1),"TFT14_Morgana[tier:2, items:]; TFT14_NidaleeCougar[tier:3, items:TFT_Item_BrambleVest]; TFT14_Kindred[tier:3, items:TFT_Item_StatikkShiv]; TFT14_Shyvana[tier:3, items:TFT_Item_AdaptiveHelm,TFT_Item_Redemption,TFT_Item_RedBuff]; TFT14_Jhin[tier:2, items:]; TFT14_Elise[tier:3, items:TFT_Item_RabadonsDeathcap,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet]; TFT14_Jarvan[tier:1, items:]; TFT14_MissFortune[tier:1, items:]; TFT14_Sejuani[tier:2, items:]; TFT14_SummonLevel4[tier:4, items:TFT14_Item_Nitro_ChromeCounter]"
NA1_5261835271,Wp5GFPgWKq16HVwL642Bh2mnQZSJrIE0b2et0VooXDgLVYGUzQNqTrYtFA0IvpSsmjcM4aWsEPFusg,Pinhead Larry#ImRdy,8,21,0,TFT14_AnimaSquad(2); TFT14_Bruiser(1); TFT14_Cutter(1); TFT14_EdgeRunner(1); TFT14_Immortal(6); TFT14_Marksman(3); TFT14_Mob(1); TFT14_Strong(1); TFT14_Techie(1); TFT14_Thirsty(1); TFT14_Vanguard(3); TFT14_ViegoUniqueTrait(1),"TFT14_Alistar[tier:2, items:]; TFT14_Jhin[tier:1, items:]; TFT14_Graves[tier:2, items:]; TFT14_Braum[tier:1, items:]; TFT14_Jarvan[tier:2, items:TFT_Item_TitansResolve,TFT_Item_WarmogsArmor,TFT_Item_AdaptiveHelm]; TFT14_Xayah[tier:1, items:]; TFT14_Leona[tier:1, items:TFT14_Item_ImmortalEmblemItem,TFT_Item_WarmogsArmor,TFT_Item_SpectralGauntlet]; TFT14_Aphelios[tier:2, items:TFT_Item_GuinsoosRageblade,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge]; TFT14_Viego[tier:1, items:TFT_Item_RabadonsDeathcap,TFT_Item_Bloodthirster]"
NA1_5260184605,tiqwwNJb4JtZXJ3zqztbQ-qV-rxAt34SnoYL1ZfGT21WzqY3ovA3A48ioPZ2L6YvDbmd5EEzAcS-pA,Terkeal#NA1,5,74,1,TFT14_AnimaSquad(1); TFT14_Armorclad(1); TFT14_Bruiser(2); TFT14_Cutter(1); TFT14_Divinicorp(5); TFT14_Immortal(1); TFT14_Overlord(1); TFT14_Strong(4); TFT14_Suits(1); TFT14_Vanguard(2),"TFT14_Vayne[tier:2, items:TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_LastWhisper]; TFT14_Rhaast[tier:3, items:TFT_Item_TitansResolve,TFT_Item_UnstableConcoction,TFT_Item_Bloodthirster]; TFT14_Senna[tier:2, items:TFT_Item_RunaansHurricane]; TFT14_Jarvan[tier:2, items:TFT_Item_ThiefsGloves,TFT_Item_BlueBuff,TFT_Item_GuardianAngel]; TFT14_Gragas[tier:2, items:]; TFT14_Vex[tier:1, items:TFT14_Item_BruiserEmblemItem]; TFT14_Zed[tier:3, items:TFT_Item_InfinityEdge,TFT_Item_GuardianAngel,TFT_Item_Quicksilver]; TFT14_Renekton[tier:1, items:TFT_Item_ThiefsGloves,TFT_Item_RedBuff,TFT_Item_UnstableConcoction]"
NA1_5260184605,e3Rk7GdppCjK2Sa7Hy4NqD54UnKqFbefKbGCHF_DqILXm1xqqjo7fsPGrtcz5uJtx_zeBJcO1b6hbA,Prongo#2222,6,39,1,TFT14_AnimaSquad(1); TFT14_Armorclad(2); TFT14_BallisTek(1); TFT14_Bruiser(2); TFT14_Cyberboss(3); TFT14_EdgeRunner(1); TFT14_HotRod(1); TFT14_Immortal(1); TFT14_StreetDemon(1); TFT14_Techie(8); TFT14_ViegoUniqueTrait(1),"TFT14_Zyra[tier:3, items:TFT_Item_StatikkShiv,TFT_Item_Morellonomicon]; TFT14_Poppy[tier:3, items:TFT_Item_BrambleVest,TFT14_Item_TechieEmblemItem,TFT_Item_GargoyleStoneplate]; TFT14_Seraphine[tier:3, items:TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,TFT_Item_PowerGauntlet]; TFT14_Veigar[tier:2, items:]; TFT14_Shyvana[tier:3, items:TFT5_Item_ZzRotPortalRadiant,TFT_Item_TitansResolve]; TFT14_Mordekaiser[tier:1, items:]; TFT14_Fiddlesticks[tier:2, items:]; TFT14_Kobuko[tier:1, items:]; TFT14_Viego[tier:1, items:TFT_Item_UnstableConcoction]"
NA1_5260184605,4Eeeufjlx8mzivAkUGZFg8ElNssoa0RbAtkGP5LyhmGqSGbOJuZmxj0VXQrj17dS6YFdH57gic9gRg,cheche#514,8,12,0,TFT14_AnimaSquad(1); TFT14_Bruiser(2); TFT14_Immortal(1); TFT14_Mob(3); TFT14_StreetDemon(1); TFT14_Strong(6); TFT14_Suits(1); TFT14_Vanguard(2),"TFT14_DrMundo[tier:2, items:]; TFT14_Shaco[tier:3, items:TFT_Item_UnstableConcoction,TFT_Item_GuardianAngel,TFT_Item_InfinityEdge]; TFT14_Darius[tier:2, items:]; TFT14_Vayne[tier:3, items:TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_GuinsoosRageblade]; TFT14_Braum[tier:2, items:TFT14_Item_StrongEmblemItem]; TFT14_Jarvan[tier:2, items:TFT_Item_RedBuff,TFT_Item_SpectralGauntlet]; TFT14_Zed[tier:1, items:TFT_Item_GuardianAngel]"
